,longitude,latitude,age,income,value,ocean_p,category,bedPPersn,roomPPersn,bedPRoom,bedPFam,persnPFam
10447,-117.59,33.43,14.0,6.5964,358800.0,NEAR OCEAN,20%_expensive,0.3934959349593496,2.6203252032520323,0.15017064846416384,0.9918032786885246,2.5204918032786887
10448,-117.67,33.47,22.0,1.6393,500001.0,<1H OCEAN,20%_expensive,0.5698427382053654,2.5235892691951896,0.22580645161290322,1.088339222614841,1.9098939929328622
10449,-117.67,33.46,24.0,4.6518,277800.0,<1H OCEAN,60%-80%,0.5124201561391057,2.5344215755855215,0.20218426211145338,1.3296500920810312,2.5948434622467773
10450,-117.67,33.44,25.0,6.6852,500001.0,<1H OCEAN,20%_expensive,0.574750830564784,3.3156146179401995,0.17334669338677355,1.2658536585365854,2.202439024390244
10451,-117.67,33.46,18.0,5.3999,300000.0,<1H OCEAN,20%_expensive,0.34610472541507026,2.1443167305236273,0.16140559857057774,1.0544747081712063,3.046692607003891
10452,-117.66,33.46,26.0,5.0877,288100.0,<1H OCEAN,60%-80%,0.38865546218487396,2.177521008403361,0.17848528702363725,1.088235294117647,2.8
10453,-117.66,33.46,28.0,5.1024,312700.0,<1H OCEAN,20%_expensive,0.3825944170771757,2.070607553366174,0.18477398889770025,0.9628099173553719,2.5165289256198347
10454,-117.66,33.48,22.0,2.3846,500001.0,<1H OCEAN,20%_expensive,0.5389221556886228,2.4221556886227544,0.22249690976514216,1.1464968152866242,2.127388535031847
10455,-117.65,33.49,16.0,4.3603,248800.0,<1H OCEAN,60%-80%,0.7229299363057324,3.539808917197452,0.20422852001799371,1.1884816753926701,1.643979057591623
10456,-117.64,33.49,3.0,5.6197,271600.0,<1H OCEAN,60%-80%,0.5492957746478874,3.2215108834827144,0.1705087440381558,1.2729970326409497,2.3175074183976263
10457,-117.65,33.48,10.0,5.4188,402200.0,<1H OCEAN,20%_expensive,0.3961878829135466,2.3716814159292037,0.16704936854190586,1.0467625899280575,2.6420863309352516
10458,-117.65,33.48,6.0,13.0502,500001.0,<1H OCEAN,20%_expensive,0.32867132867132864,2.8636363636363638,0.11477411477411477,1.0804597701149425,3.2873563218390807
10459,-117.63,33.5,12.0,7.2013,353600.0,<1H OCEAN,20%_expensive,0.3559096945551129,2.403054448871182,0.14810721193699916,1.089430894308943,3.0609756097560976
10460,-117.63,33.47,4.0,6.3369,256000.0,NEAR OCEAN,60%-80%,0.28764204545454547,1.6477272727272727,0.17456896551724138,0.8490566037735849,2.951781970649895
10461,-117.65,33.46,19.0,6.0873,277300.0,<1H OCEAN,60%-80%,0.403328611898017,2.4907932011331444,0.16192777935740688,1.0664794007490637,2.644194756554307
10462,-117.64,33.48,12.0,5.6754,275900.0,<1H OCEAN,60%-80%,0.38431752178121975,1.9428848015488867,0.19780767314399603,1.064343163538874,2.7694369973190347
10463,-117.65,33.45,15.0,5.49,239300.0,NEAR OCEAN,60%-80%,0.42037586547972305,2.462248598747115,0.17072844134975898,1.047658175842235,2.4921939194741167
10464,-117.73,33.49,31.0,10.3983,500001.0,<1H OCEAN,20%_expensive,0.5084967320261438,3.3411764705882354,0.15219092331768388,1.2006172839506173,2.361111111111111
10465,-117.76,33.48,38.0,5.0044,381200.0,<1H OCEAN,20%_expensive,0.6073573573573574,2.876876876876877,0.2111169102296451,1.2720125786163523,2.0943396226415096
10466,-117.74,33.51,29.0,7.8239,500001.0,<1H OCEAN,20%_expensive,0.4395424836601307,2.810457516339869,0.1563953488372093,1.0426356589147288,2.372093023255814
10467,-117.73,33.53,3.0,7.8915,420600.0,<1H OCEAN,20%_expensive,0.4321277595115077,3.0004697040864254,0.14402003757044457,1.1233211233211233,2.5995115995115996
10468,-117.72,33.54,13.0,4.9821,244800.0,<1H OCEAN,60%-80%,0.4253535882661079,2.548978522786799,0.166872174270448,1.1077762619372442,2.6043656207366985
10469,-117.72,33.53,14.0,5.1129,251300.0,<1H OCEAN,60%-80%,0.4190340909090909,2.375,0.17643540669856458,1.006825938566553,2.4027303754266214
10470,-117.72,33.51,17.0,5.133,324000.0,<1H OCEAN,20%_expensive,0.5076530612244898,3.0756802721088436,0.16505391208183579,1.0455341506129596,2.0595446584938704
10471,-117.72,33.49,4.0,5.7281,500001.0,<1H OCEAN,20%_expensive,0.650132860938884,3.2090345438441097,0.2025945349158156,1.3849056603773584,2.130188679245283
10472,-117.73,33.49,17.0,9.8321,500001.0,<1H OCEAN,20%_expensive,0.4434250764525994,3.314984709480122,0.13376383763837638,1.039426523297491,2.3440860215053765
10473,-117.73,33.51,5.0,6.1785,295900.0,<1H OCEAN,20%_expensive,0.6348949919224556,3.6744749596122777,0.17278522752253242,1.2436708860759493,1.9588607594936709
10474,-117.69,33.6,19.0,6.4211,288100.0,<1H OCEAN,60%-80%,0.27714646464646464,2.2487373737373737,0.12324536777091522,0.9340425531914893,3.370212765957447
10475,-117.68,33.6,24.0,6.8154,265900.0,<1H OCEAN,60%-80%,0.27038183694530443,2.018575851393189,0.13394683026584867,1.0234375,3.78515625
10476,-117.69,33.6,17.0,5.4622,227000.0,<1H OCEAN,60%-80%,0.30234505862646566,1.8006700167504188,0.16790697674418606,1.0776119402985074,3.564179104477612
10477,-117.7,33.6,16.0,3.0461,216900.0,<1H OCEAN,60%-80%,0.5575826681870011,2.3854047890535917,0.23374760994263863,1.2474489795918366,2.2372448979591835
10478,-117.69,33.6,16.0,3.475,279500.0,<1H OCEAN,60%-80%,0.2948237059264816,1.6541635408852213,0.1782312925170068,0.9776119402985075,3.31592039800995
10479,-117.69,33.6,12.0,6.5413,332000.0,<1H OCEAN,20%_expensive,0.287568306010929,2.2254098360655736,0.12922038060159607,0.967816091954023,3.3655172413793104
10480,-117.69,33.59,13.0,7.9283,348100.0,<1H OCEAN,20%_expensive,0.29748603351955305,2.3184357541899443,0.12831325301204818,0.988399071925754,3.3225058004640373
10481,-117.68,33.59,12.0,8.8636,314000.0,<1H OCEAN,20%_expensive,0.29700446144040793,2.2135117909496493,0.1341779441405125,1.0355555555555556,3.486666666666667
10482,-117.69,33.58,5.0,7.5177,330000.0,<1H OCEAN,20%_expensive,0.35140771637122004,2.321167883211679,0.151392632524708,1.0295315682281059,2.9297352342158858
10483,-117.68,33.59,8.0,14.9009,500001.0,<1H OCEAN,20%_expensive,0.2925472747497219,2.5884315906562847,0.11302105715513537,1.1144067796610169,3.809322033898305
10484,-117.69,33.58,8.0,10.3953,500001.0,<1H OCEAN,20%_expensive,0.29846938775510207,2.4549319727891157,0.12157949428472463,1.0,3.3504273504273505
10485,-117.68,33.47,7.0,6.126,285600.0,<1H OCEAN,60%-80%,0.4222992489890237,2.5753899480069324,0.16397487662628982,1.0383522727272727,2.4588068181818183
10486,-117.68,33.48,15.0,5.0527,231400.0,<1H OCEAN,60%-80%,0.41127922971114167,2.4566712517193947,0.1674132138857783,1.0204778156996588,2.4812286689419794
10487,-117.68,33.49,17.0,4.245,214500.0,<1H OCEAN,60%-80%,0.34701492537313433,2.082089552238806,0.16666666666666666,0.9662337662337662,2.7844155844155845
10488,-117.68,33.49,16.0,2.8357,106300.0,<1H OCEAN,20%_cheaper,0.28314430973797416,1.2061008994915916,0.23476005188067445,1.0492753623188407,3.705797101449275
10489,-117.67,33.49,15.0,2.1935,183300.0,<1H OCEAN,40%-60%,0.5890132248219736,2.8301119023397763,0.2081236520488857,1.1028571428571428,1.8723809523809525
10490,-117.67,33.49,10.0,8.163,250000.0,<1H OCEAN,60%-80%,0.4765625,2.859375,0.16666666666666666,1.0,2.098360655737705
10491,-117.68,33.51,19.0,6.323,480800.0,<1H OCEAN,20%_expensive,0.2889939230249831,1.9783929777177582,0.14607508532423208,0.9953488372093023,3.444186046511628
10492,-117.68,33.49,18.0,6.3568,294300.0,<1H OCEAN,20%_expensive,0.3790175864160097,2.5306246209824135,0.14977234603402828,0.9858044164037855,2.6009463722397475
10493,-117.69,33.48,25.0,6.1815,288500.0,<1H OCEAN,60%-80%,0.3290013679890561,2.216142270861833,0.14845679012345678,0.9678068410462777,2.941649899396378
10494,-117.69,33.47,13.0,5.756,305600.0,<1H OCEAN,20%_expensive,0.5567010309278351,2.9749631811487482,0.18712871287128713,1.303448275862069,2.3413793103448275
10496,-117.66,33.5,16.0,4.4732,186300.0,<1H OCEAN,40%-60%,0.4013921113689095,2.269141531322506,0.1768916155419223,1.0613496932515338,2.644171779141104
10497,-117.67,33.51,17.0,4.0388,120400.0,<1H OCEAN,20%-40%,0.25356576862123614,1.115689381933439,0.22727272727272727,1.1085450346420322,4.371824480369515
10498,-117.67,33.51,18.0,3.4792,126400.0,<1H OCEAN,20%-40%,0.26375838926174494,1.104026845637584,0.23890577507598784,1.1070422535211268,4.197183098591549
10499,-117.67,33.51,19.0,2.9762,184400.0,<1H OCEAN,40%-60%,0.45137614678899085,2.308256880733945,0.19554848966613672,1.0837004405286343,2.4008810572687223
10500,-117.69,33.47,23.0,3.86,300000.0,<1H OCEAN,20%_expensive,0.48783783783783785,2.3641891891891893,0.20634466990568734,1.138801261829653,2.334384858044164
10501,-117.7,33.47,20.0,4.1563,320800.0,<1H OCEAN,20%_expensive,0.47513089005235604,2.0641361256544504,0.2301838934686113,1.09009009009009,2.294294294294294
10502,-117.7,33.47,21.0,3.5915,305600.0,<1H OCEAN,20%_expensive,0.3752635277582572,1.5516514406184119,0.2418478260869565,1.107883817427386,2.9522821576763487
10503,-117.69,33.47,19.0,3.668,243800.0,<1H OCEAN,60%-80%,0.359375,1.5017361111111112,0.23930635838150288,1.0875656742556918,3.0262697022767076
10504,-117.7,33.47,21.0,3.8403,350000.0,<1H OCEAN,20%_expensive,0.452894438138479,2.10783200908059,0.2148626817447496,1.05,2.318421052631579
10505,-117.72,33.43,5.0,3.8992,500001.0,<1H OCEAN,20%_expensive,0.5827922077922078,3.0665584415584415,0.19004764425622023,1.4593495934959348,2.5040650406504064
10506,-117.68,33.55,5.0,6.065,315500.0,<1H OCEAN,20%_expensive,0.4202755905511811,2.2263779527559056,0.1887709991158267,1.0621890547263682,2.527363184079602
10507,-117.68,33.54,5.0,7.618,341400.0,<1H OCEAN,20%_expensive,0.29567131327953045,2.083639031548056,0.14190140845070423,1.0,3.3821339950372207
10508,-117.68,33.52,5.0,5.753,322800.0,<1H OCEAN,20%_expensive,0.4087968952134541,2.3421733505821476,0.17453742060204364,1.1146384479717812,2.72663139329806
10509,-117.69,33.55,9.0,6.8007,318300.0,<1H OCEAN,20%_expensive,0.3469015795868773,2.342648845686513,0.14808091286307054,0.9913194444444444,2.857638888888889
10510,-117.69,33.54,20.0,6.5394,272000.0,<1H OCEAN,60%-80%,0.3495630461922597,2.2059925093632957,0.15846066779852858,0.9859154929577465,2.8204225352112675
10511,-117.69,33.53,17.0,6.0868,282900.0,<1H OCEAN,60%-80%,0.32470784641068445,2.103923205342237,0.15433445744891885,0.9712858926342073,2.9912609238451937
10512,-117.69,33.52,4.0,3.4455,325000.0,<1H OCEAN,20%_expensive,0.5314625850340136,1.8214285714285714,0.29178338001867415,1.2939958592132506,2.4347826086956523
10513,-117.7,33.51,2.0,6.8279,279000.0,<1H OCEAN,60%-80%,0.5226027397260274,3.6034246575342466,0.14502946207945258,1.2737896494156928,2.4373956594323873
10514,-117.69,33.52,3.0,4.538,278200.0,<1H OCEAN,60%-80%,0.4492843808338519,2.294337274424393,0.1958231624627068,1.129007036747459,2.5129007036747457
10515,-117.7,33.53,5.0,5.9088,288500.0,<1H OCEAN,60%-80%,0.442484121383204,2.363443895553987,0.18722006569125113,1.1009657594381037,2.4881474978050924
10516,-117.71,33.52,17.0,6.1007,340900.0,<1H OCEAN,20%_expensive,0.476027397260274,2.8378995433789953,0.167739340305712,1.1551246537396123,2.4265927977839334
10517,-117.71,33.51,11.0,13.1477,487000.0,<1H OCEAN,20%_expensive,0.2853907134767837,2.4892412231030576,0.11464968152866242,0.896797153024911,3.1423487544483986
10518,-117.71,33.51,12.0,6.379,500001.0,<1H OCEAN,20%_expensive,0.4523655217109527,3.0304601425793907,0.14927288280581694,1.1672240802675586,2.580267558528428
10519,-117.68,33.57,2.0,10.1122,500001.0,<1H OCEAN,20%_expensive,0.4092957746478873,2.819154929577465,0.14518385291766586,1.2756804214223003,3.1167690956979808
10520,-117.69,33.55,4.0,8.3275,384200.0,<1H OCEAN,20%_expensive,0.3120567375886525,2.502127659574468,0.12471655328798185,0.9821428571428571,3.1473214285714284
10521,-117.69,33.55,3.0,6.0743,274300.0,<1H OCEAN,60%-80%,0.37464788732394366,2.27887323943662,0.16440049443757726,1.08130081300813,2.886178861788618
10522,-117.7,33.54,4.0,7.9338,354700.0,<1H OCEAN,20%_expensive,0.38457269700332963,2.750277469478357,0.13983050847457626,1.1088,2.8832
10523,-117.7,33.55,12.0,7.1736,262100.0,<1H OCEAN,60%-80%,0.3700189753320683,2.3330170777988615,0.15860105734038227,0.9974424552429667,2.6956521739130435
10524,-117.7,33.56,2.0,6.9343,298500.0,<1H OCEAN,20%_expensive,0.43385490753911804,3.004267425320057,0.14441287878787878,1.1685823754789273,2.6934865900383143
10525,-117.7,33.56,3.0,4.1379,183300.0,<1H OCEAN,40%-60%,0.616650532429816,2.364956437560503,0.2607449856733524,1.1624087591240877,1.885036496350365
10526,-117.7,33.57,4.0,3.3125,138500.0,<1H OCEAN,20%-40%,0.6025132275132276,2.1712962962962963,0.2774901005178191,1.1649616368286444,1.9335038363171355
10527,-117.71,33.54,7.0,10.4415,453800.0,<1H OCEAN,20%_expensive,0.3064259160913436,2.6059479553903344,0.11758712044018749,1.0377697841726619,3.3866906474820144
10528,-117.71,33.54,15.0,7.3878,318300.0,<1H OCEAN,20%_expensive,0.38253638253638256,2.557172557172557,0.14959349593495935,1.15,3.00625
10529,-117.71,33.58,2.0,4.6336,187500.0,<1H OCEAN,40%-60%,0.5272045028142589,2.373358348968105,0.22213438735177865,1.1019607843137256,2.0901960784313727
10530,-117.7,33.57,9.0,3.6196,119900.0,<1H OCEAN,20%-40%,0.7569296375266524,2.5671641791044775,0.29485049833887045,1.21160409556314,1.6006825938566553
10531,-117.71,33.57,4.0,4.045,226000.0,<1H OCEAN,60%-80%,0.5859922178988327,2.559533073929961,0.22894496807540285,1.1566820276497696,1.9738863287250383
10532,-117.71,33.57,6.0,4.877,144300.0,<1H OCEAN,20%-40%,0.4772481040086674,1.9897074756229687,0.23985842635447863,1.1471354166666667,2.4036458333333335
10533,-117.68,33.51,4.0,6.2661,268500.0,<1H OCEAN,60%-80%,0.4181438998957247,2.531803962460897,0.16515650741350907,1.038860103626943,2.4844559585492227
10534,-117.69,33.51,4.0,4.6607,173000.0,<1H OCEAN,40%-60%,0.5445544554455446,2.4217821782178217,0.22485690923957483,1.1270491803278688,2.069672131147541
10535,-117.7,33.5,4.0,5.5677,245400.0,<1H OCEAN,60%-80%,0.5335731414868106,2.8189448441247,0.18928115695448744,1.1209068010075567,2.1007556675062973
10536,-117.71,33.49,5.0,8.583,397700.0,<1H OCEAN,20%_expensive,0.41166936790923825,2.7228525121555918,0.15119047619047618,1.0995670995670996,2.670995670995671
10537,-117.7,33.5,4.0,8.7591,434700.0,<1H OCEAN,20%_expensive,0.34927585045469856,2.5173459077130347,0.13874765854963875,1.0297914597815292,2.9483614697120157
10538,-117.7,33.48,10.0,6.3579,336700.0,<1H OCEAN,20%_expensive,0.5519031141868512,2.991349480968858,0.1844997108155003,1.3574468085106384,2.4595744680851066
10539,-117.7,33.48,6.0,6.3088,340300.0,<1H OCEAN,20%_expensive,0.43323156034067173,2.6659167604049494,0.1625075346594334,1.1438268985999152,2.6402206194314806
10540,-117.71,33.47,14.0,6.5206,368500.0,<1H OCEAN,20%_expensive,0.45100671140939597,2.613422818791946,0.17257318952234207,1.068362480127186,2.368839427662957
10541,-117.74,33.46,9.0,4.89,454100.0,<1H OCEAN,20%_expensive,0.7651162790697674,3.816279069767442,0.20048750761730652,1.4557522123893805,1.9026548672566372
10542,-117.71,33.47,17.0,5.5507,345700.0,<1H OCEAN,20%_expensive,0.5469879518072289,3.230120481927711,0.16933979858261844,1.1073170731707318,2.024390243902439
10543,-117.7,33.68,29.0,2.8192,162500.0,<1H OCEAN,40%-60%,0.27202007528230865,1.4178168130489335,0.19185840707964602,1.0265151515151516,3.773674242424242
10544,-117.76,33.71,14.0,8.3634,355100.0,<1H OCEAN,20%_expensive,0.2874074074074074,2.1338271604938273,0.13469104373987503,1.0069204152249136,3.5034602076124566
10545,-117.75,33.71,15.0,3.2841,158300.0,<1H OCEAN,40%-60%,0.6116173120728929,3.244874715261959,0.18848718848718848,1.0326923076923078,1.6884615384615385
10546,-117.76,33.7,12.0,7.9125,344900.0,<1H OCEAN,20%_expensive,0.2810969637610186,1.9711067580803134,0.1426086956521739,0.9761904761904762,3.4727891156462585
10547,-117.77,33.71,15.0,7.3141,337100.0,<1H OCEAN,20%_expensive,0.2783018867924528,1.9830188679245282,0.14034253092293053,0.9735973597359736,3.4983498349834985
10548,-117.77,33.7,3.0,5.5464,207500.0,<1H OCEAN,40%-60%,0.5040376850605652,2.446837146702557,0.205995599559956,1.0761494252873562,2.1350574712643677
10549,-117.77,33.7,4.0,3.7147,137500.0,<1H OCEAN,20%-40%,0.47300380228136885,1.8600760456273764,0.2542927228127555,1.1107142857142858,2.3482142857142856
10550,-117.69,33.65,16.0,6.1062,274600.0,<1H OCEAN,60%-80%,0.3616298811544992,2.4639219015280136,0.1467700258397933,1.0716981132075472,2.963522012578616
10551,-117.71,33.65,16.0,8.6088,307400.0,<1H OCEAN,20%_expensive,0.28733459357277885,2.3780718336483933,0.12082670906200318,1.0604651162790697,3.6906976744186046
10552,-117.7,33.65,16.0,6.1863,355600.0,<1H OCEAN,20%_expensive,0.3939151321056846,2.712570056044836,0.14521841794569068,1.062634989200864,2.697624190064795
10553,-117.71,33.64,14.0,8.111,308900.0,<1H OCEAN,20%_expensive,0.27532869296210366,2.2776488785769526,0.12088285229202038,1.0626865671641792,3.8597014925373134
10554,-117.71,33.63,16.0,5.8399,220600.0,<1H OCEAN,60%-80%,0.28842105263157897,1.6473684210526316,0.17507987220447285,0.9785714285714285,3.392857142857143
10555,-117.71,33.63,16.0,4.5909,241800.0,<1H OCEAN,60%-80%,0.36845983787767134,1.8400884303610907,0.2002402883460152,1.0964912280701755,2.9758771929824563
10556,-117.71,33.63,16.0,3.4261,219700.0,<1H OCEAN,60%-80%,0.3746031746031746,1.7365079365079366,0.21572212065813529,1.1132075471698113,2.9716981132075473
10557,-117.7,33.63,16.0,5.2325,286800.0,<1H OCEAN,60%-80%,0.4885245901639344,2.9036065573770493,0.16824751580849143,1.0923753665689149,2.2360703812316713
10558,-117.72,33.64,16.0,2.2969,67500.0,<1H OCEAN,20%_cheaper,0.6368421052631579,3.236842105263158,0.1967479674796748,0.983739837398374,1.5447154471544715
10559,-117.7,33.62,19.0,5.0686,225600.0,<1H OCEAN,60%-80%,0.300183038438072,1.8041488712629652,0.16638484950963814,0.9939393939393939,3.311111111111111
10560,-117.7,33.63,23.0,5.5584,241700.0,<1H OCEAN,60%-80%,0.3151232511658894,2.0239840106595604,0.15569453587886767,1.084862385321101,3.4426605504587156
10561,-117.71,33.62,22.0,5.8898,242800.0,<1H OCEAN,60%-80%,0.289237668161435,1.883408071748879,0.15357142857142858,0.989769820971867,3.421994884910486
10562,-117.76,33.72,11.0,10.4498,386100.0,<1H OCEAN,20%_expensive,0.3100852985449072,2.2619167084796787,0.1370896184560781,1.0785340314136125,3.4781849912739964
10563,-117.76,33.72,14.0,7.9739,368700.0,<1H OCEAN,20%_expensive,0.28550404709345106,2.2155997056659307,0.1288608435735636,1.045822102425876,3.6630727762803232
10564,-117.75,33.72,10.0,8.7603,362500.0,<1H OCEAN,20%_expensive,0.27961321514907334,1.9854955680902497,0.14082792207792208,0.9480874316939891,3.390710382513661
10565,-117.76,33.72,15.0,4.3636,148400.0,<1H OCEAN,20%-40%,0.726775956284153,2.57103825136612,0.2826780021253985,1.0725806451612903,1.4758064516129032
10566,-117.76,33.71,15.0,3.2229,108300.0,<1H OCEAN,20%-40%,0.7446808510638298,2.148936170212766,0.3465346534653465,1.023391812865497,1.3742690058479532
10567,-117.74,33.73,18.0,4.1167,87500.0,<1H OCEAN,20%_cheaper,0.17391304347826086,0.8388746803069054,0.2073170731707317,1.1333333333333333,6.516666666666667
10568,-117.69,33.66,11.0,8.2953,350500.0,<1H OCEAN,20%_expensive,0.2603503184713376,2.093949044585987,0.12433460076045627,0.9289772727272727,3.5681818181818183
10569,-117.69,33.66,5.0,6.9501,225700.0,<1H OCEAN,60%-80%,0.35644076564924987,2.1965856182100363,0.1622703721149317,0.9542936288088643,2.677285318559557
10570,-117.67,33.67,5.0,5.7797,309200.0,<1H OCEAN,20%_expensive,0.4370704467353952,2.2624570446735395,0.19318397569774065,1.0923242082662372,2.499194847020934
10571,-117.67,33.66,4.0,4.7341,237400.0,<1H OCEAN,60%-80%,0.45800083998320035,2.136707265854683,0.21434889434889434,1.130637636080871,2.468636599274235
10572,-117.68,33.65,6.0,5.928,239900.0,<1H OCEAN,60%-80%,0.40037633284549445,2.173322182730504,0.18422318422318423,1.0574268360022088,2.6410822749861955
10573,-117.64,33.68,4.0,6.5069,243400.0,<1H OCEAN,60%-80%,0.36234590960029883,2.1243929772132986,0.17056444522595393,1.0341151385927505,2.8539445628997866
10574,-117.7,33.72,6.0,1.9659,500001.0,<1H OCEAN,20%_expensive,0.408,1.688,0.24170616113744076,1.1590909090909092,2.840909090909091
10575,-117.69,33.65,15.0,7.5619,302000.0,<1H OCEAN,20%_expensive,0.31389005455308433,2.263533361309274,0.13867259918427882,1.0594900849858357,3.3753541076487252
10576,-117.7,33.64,15.0,8.1926,326600.0,<1H OCEAN,20%_expensive,0.32478991596638657,2.4130252100840335,0.13459864182483022,1.0,3.0789133247089264
10577,-117.69,33.63,23.0,4.9079,273800.0,<1H OCEAN,60%-80%,0.3282828282828283,1.8232323232323233,0.18005540166204986,1.0276679841897234,3.130434782608696
10578,-117.69,33.64,18.0,5.7559,215800.0,<1H OCEAN,60%-80%,0.35485621269669015,2.0526315789473686,0.17287866772402855,1.0497592295345104,2.958266452648475
10579,-117.69,33.64,16.0,6.9741,262000.0,<1H OCEAN,60%-80%,0.290852228303362,2.026583268178264,0.14351851851851852,0.9712793733681462,3.339425587467363
10580,-117.82,33.71,9.0,2.885,162500.0,<1H OCEAN,40%-60%,0.2128755364806867,1.117167381974249,0.19054936611601997,1.0143149284253579,4.76482617586912
10581,-117.82,33.72,24.0,6.5987,272800.0,<1H OCEAN,60%-80%,0.33116413593637023,2.357194504699928,0.14049079754601226,1.0361990950226245,3.1289592760180995
10582,-117.81,33.73,17.0,2.1719,261300.0,<1H OCEAN,60%-80%,0.5206611570247934,2.928374655647383,0.17779868297271872,1.0327868852459017,1.9836065573770492
10583,-117.8,33.72,16.0,4.821,201400.0,<1H OCEAN,40%-60%,0.384206529992407,1.9870918754745635,0.19335116545662973,0.9902152641878669,2.5772994129158513
10584,-117.81,33.71,16.0,7.3769,302400.0,<1H OCEAN,20%_expensive,0.3154034229828851,2.1727791361043196,0.14516129032258066,1.1152737752161384,3.5360230547550433
10585,-117.82,33.72,24.0,6.8634,276500.0,<1H OCEAN,60%-80%,0.2900188323917137,2.182674199623352,0.13287316652286454,0.9545454545454546,3.291322314049587
10586,-117.77,33.7,15.0,5.4248,187200.0,<1H OCEAN,40%-60%,0.3920704845814978,2.0440528634361232,0.19181034482758622,1.015209125475285,2.5893536121673004
10587,-117.77,33.69,14.0,3.7988,184100.0,<1H OCEAN,40%-60%,0.5,1.8991935483870968,0.2632696390658174,1.1005917159763314,2.201183431952663
10588,-117.77,33.69,15.0,5.0631,154000.0,<1H OCEAN,20%-40%,0.4329501915708812,1.9157088122605364,0.226,0.9741379310344828,2.25
10589,-117.77,33.69,16.0,2.1406,55000.0,<1H OCEAN,20%_cheaper,0.7118997912317327,3.478079331941545,0.20468187274909963,1.0148809523809523,1.4255952380952381
10590,-117.78,33.69,16.0,5.1299,238900.0,<1H OCEAN,60%-80%,0.31870304468169236,1.8592328983788058,0.17141641854529988,0.9901719901719902,3.1068796068796067
10591,-117.78,33.68,19.0,6.115,315600.0,<1H OCEAN,20%_expensive,0.3222979552093476,2.4342745861733204,0.1324,1.0122324159021407,3.140672782874618
10592,-117.78,33.69,16.0,6.0961,295500.0,<1H OCEAN,20%_expensive,0.3180952380952381,2.1587301587301586,0.14735294117647058,1.026639344262295,3.2274590163934427
10593,-117.8,33.69,16.0,6.8219,325500.0,<1H OCEAN,20%_expensive,0.31280615815255425,1.920923722883135,0.1628415300546448,1.0875912408759123,3.4768856447688563
10594,-117.79,33.69,16.0,5.7115,313900.0,<1H OCEAN,20%_expensive,0.35346097201767307,2.256259204712813,0.1566579634464752,0.967741935483871,2.7379032258064515
10595,-117.79,33.68,16.0,6.8722,326100.0,<1H OCEAN,20%_expensive,0.3765281173594132,2.4425427872860634,0.15415415415415415,1.0301003344481605,2.7357859531772575
10596,-117.8,33.68,14.0,4.4391,306700.0,<1H OCEAN,20%_expensive,0.44869565217391305,2.291304347826087,0.19582542694497154,1.034068136272545,2.3046092184368736
10597,-117.8,33.69,14.0,4.2083,251000.0,<1H OCEAN,60%-80%,0.41418764302059496,2.059496567505721,0.2011111111111111,0.9705093833780161,2.3431635388739944
10598,-117.8,33.69,15.0,7.9887,328000.0,<1H OCEAN,20%_expensive,0.36884306987399773,2.404352806414662,0.15340638399237733,1.0488599348534202,2.8436482084690553
10599,-117.8,33.68,5.0,3.631,225000.0,<1H OCEAN,60%-80%,0.3686868686868687,1.5732323232323233,0.23434991974317818,1.0735294117647058,2.911764705882353
10600,-117.8,33.68,8.0,6.9133,274100.0,<1H OCEAN,60%-80%,0.4048723897911833,2.3573085846867747,0.171751968503937,1.026470588235294,2.5352941176470587
10601,-117.81,33.67,8.0,7.7589,342900.0,<1H OCEAN,20%_expensive,0.3766519823788546,2.3105726872246697,0.16301239275500476,1.0395136778115501,2.7598784194528876
10602,-117.81,33.67,8.0,4.6019,242500.0,<1H OCEAN,60%-80%,0.45103324348607365,2.192273135669362,0.20573770491803278,1.0393374741200827,2.3043478260869565
10603,-117.81,33.67,9.0,5.2124,199600.0,<1H OCEAN,40%-60%,0.44296296296296295,2.3214814814814817,0.190810465858328,1.0170068027210883,2.295918367346939
10604,-117.81,33.67,9.0,7.2025,275000.0,<1H OCEAN,60%-80%,0.3316582914572864,2.039363484087102,0.1626283367556468,1.0285714285714285,3.101298701298701
10605,-117.81,33.67,9.0,7.4581,296600.0,<1H OCEAN,20%_expensive,0.36627505183137526,2.2660677263303386,0.16163464470875266,1.0392156862745099,2.8372549019607844
10606,-117.81,33.68,8.0,5.1583,192200.0,<1H OCEAN,40%-60%,0.452354874041621,2.1511500547645124,0.21028513238289206,1.0172413793103448,2.248768472906404
10607,-117.78,33.68,15.0,6.0634,234300.0,<1H OCEAN,60%-80%,0.3923900118906064,2.1807372175980975,0.17993456924754633,1.0679611650485437,2.72168284789644
10608,-117.78,33.68,14.0,4.6793,236800.0,<1H OCEAN,60%-80%,0.39436619718309857,2.0539906103286385,0.192,1.12,2.84
10609,-117.79,33.68,13.0,7.2118,311500.0,<1H OCEAN,20%_expensive,0.3658751099384345,2.318381706244503,0.15781487101669195,1.0297029702970297,2.8143564356435644
10610,-117.78,33.68,11.0,4.0187,235600.0,<1H OCEAN,60%-80%,0.5618374558303887,2.348645465253239,0.23921765295887662,1.1605839416058394,2.065693430656934
10611,-117.79,33.68,9.0,5.7858,265900.0,<1H OCEAN,60%-80%,0.31788793103448276,1.759698275862069,0.18064911206368647,0.9932659932659933,3.1245791245791246
